cbo,rfc,lcom,loc,cam,amc,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble,PredictedEnsemble,DSE_Prediction,DSE_Pred_Prob
3,6,3,16,0.333333333,4.333333333,1,False,False,0.07848053621784458,False,0.0,False,0.13217263722580214,RandomForest,RandomForest,False,0.0
3,16,2,76,0.5,17.5,3,False,False,0.09906835866933413,False,0.3,False,0.3291059988251443,RandomForest,RandomForest,False,0.3
8,26,0,76,0.287878788,5.818181817999999,1,False,False,0.4564453703935944,False,0.2,True,0.7675001008029998,RandomForest,RandomForest,False,0.2
7,20,4,187,0.5,45.0,9,True,False,0.15009119521448652,True,0.6,False,0.4273428309323501,RandomForest,RandomForest,True,0.6
51,169,1200,1842,0.15584415599999998,31.60714286,14,True,True,0.9959915289462328,True,0.9,True,0.9278388227044044,RandomForest,RandomForest,True,0.9
8,16,0,105,0.583333333,19.4,9,False,False,0.12894951607596716,False,0.1,False,0.24115246523539355,RandomForest,RandomForest,False,0.1
3,41,10,241,0.36,47.2,7,False,True,0.5458792668324768,True,0.7,True,0.5415470226620716,RandomForest,RandomForest,True,0.7
3,26,0,218,0.476190476,29.57142857,5,False,False,0.14165136821570476,False,0.1,False,0.28026801796695433,RandomForest,RandomForest,False,0.1
6,35,130,207,0.352941176,10.76470588,3,True,False,0.15767462499160628,False,0.3,False,0.32345615079401024,RandomForest,RandomForest,False,0.3
6,33,0,157,0.533333333,37.5,2,False,False,0.13287251468475933,False,0.2,False,0.3720642923641787,RandomForest,RandomForest,False,0.2
6,26,0,141,0.466666667,26.8,1,False,False,0.11705054595286092,False,0.0,False,0.025837858917614615,RandomForest,RandomForest,False,0.0
11,54,10,345,0.314814815,36.55555556,1,True,True,0.5780348687569772,True,0.7,True,0.7620868038939609,RandomForest,RandomForest,True,0.7
1,10,0,67,0.666666667,20.33333333,1,False,False,0.07103873842466586,False,0.0,False,0.016000584400396773,RandomForest,RandomForest,False,0.0
3,10,0,52,0.375,7.333333333,2,False,False,0.08852416611513741,False,0.2,False,0.20292177440661835,RandomForest,RandomForest,False,0.2
7,15,0,77,0.4375,18.0,5,False,False,0.4422120748875575,True,0.7,False,0.4887369361680144,RandomForest,RandomForest,True,0.7
2,6,0,19,0.625,3.5,1,False,False,0.06408731356676693,False,0.0,False,0.06919089486488086,RandomForest,RandomForest,False,0.0
4,32,34,145,0.481481481,14.88888889,1,False,False,0.12012090665087488,False,0.0,False,0.1840177669291081,RandomForest,RandomForest,False,0.0
11,31,0,329,0.25,39.25,19,False,True,0.5621609323815939,False,0.2,False,0.4047089414952401,RandomForest,RandomForest,False,0.2
14,83,47,566,0.244897959,36.2,4,False,True,0.9224228205223484,True,0.8,True,0.5460109480779057,RandomForest,RandomForest,True,0.8
3,1,0,1,1.0,0.0,1,False,False,0.041695076718107814,False,0.0,False,0.03254082057128509,RandomForest,RandomForest,False,0.0
8,67,90,878,0.29375,50.17647059,11,False,True,0.9488161187303712,True,0.8,True,0.5543084530663782,RandomForest,RandomForest,True,0.8
7,50,270,250,0.162037037,9.375,5,False,False,0.2947891827468139,False,0.1,False,0.17499257436964866,RandomForest,RandomForest,False,0.1
8,20,0,106,0.625,24.75,5,False,False,0.10384178820469464,False,0.3,False,0.2930736823805921,RandomForest,RandomForest,False,0.3
11,53,229,405,0.138047138,13.74074074,6,True,False,0.3859211168326857,False,0.2,False,0.18318017415739954,RandomForest,RandomForest,False,0.2
8,32,15,166,0.3,15.3,3,False,False,0.1380354217645725,False,0.3,False,0.43017316333009503,RandomForest,RandomForest,False,0.3
4,1,0,1,1.0,0.0,1,False,False,0.0413934930548497,False,0.0,False,0.018306016632784444,RandomForest,RandomForest,False,0.0
15,36,3,249,0.266666667,23.5,7,False,False,0.20926235599126244,False,0.1,False,0.07627993525911513,RandomForest,RandomForest,False,0.1
12,41,19,240,0.290909091,20.27272727,4,False,False,0.18499416127848256,False,0.4,False,0.3636666138599646,RandomForest,RandomForest,False,0.4
3,22,44,156,0.261904762,11.41666667,4,False,False,0.4452468458138357,False,0.1,False,0.2815997468630919,RandomForest,RandomForest,False,0.1
14,58,0,303,0.226190476,24.0,3,True,True,0.6218441119965056,False,0.3,False,0.44171780134311495,Voting,Voting,True,0.6218441119965056
3,8,1,33,1.0,15.5,1,False,False,0.05352673853307945,False,0.0,False,0.12834796501890333,RandomForest,RandomForest,False,0.0
10,77,41,725,0.25,46.8,2,True,True,0.9139447280198074,True,0.7,True,0.5667527557150914,RandomForest,RandomForest,True,0.7
4,38,0,258,0.444444444,35.28571429,1,False,False,0.4863812666280109,False,0.3,False,0.3173486465209131,RandomForest,RandomForest,False,0.3
6,4,6,4,0.5,0.0,1,False,False,0.04852676086134546,False,0.1,False,0.05549732754054293,RandomForest,RandomForest,False,0.1
5,8,4,42,0.583333333,9.0,2,False,False,0.05992321917174799,False,0.0,False,0.1454038556130667,RandomForest,RandomForest,False,0.0
9,55,162,361,0.19375,15.95238095,6,False,True,0.6716096185268947,True,0.8,False,0.4614920377812801,AdaBoost,AdaBoost,False,0.4614920377812801
3,12,0,55,0.625,12.25,4,False,False,0.07797397276104097,False,0.1,False,0.25588620119804817,RandomForest,RandomForest,False,0.1
9,21,145,143,0.230263158,5.684210526,1,True,False,0.08427586086543377,False,0.5,False,0.3911122385229277,RandomForest,RandomForest,False,0.5
11,75,44,455,0.236111111,36.08333333,4,False,True,0.8358325604424538,True,0.8,True,0.5633876576712287,RandomForest,RandomForest,True,0.8
9,6,15,10,0.7222222220000001,0.0,1,False,False,0.04863261799948887,False,0.0,False,0.07441325506650193,RandomForest,RandomForest,False,0.0
7,14,3,52,0.5555555560000001,16.33333333,3,False,False,0.07746426160971505,False,0.0,False,0.047752360075201734,RandomForest,RandomForest,False,0.0
5,27,0,115,0.476190476,15.14285714,4,False,False,0.1234844309969595,False,0.1,False,0.3285913063622354,RandomForest,RandomForest,False,0.1
8,38,83,220,0.297619048,14.5,4,True,False,0.16470795337991648,False,0.4,False,0.4012009009333876,RandomForest,RandomForest,False,0.4
11,39,7,605,0.25974026,51.0,15,False,True,0.9002069271756339,True,0.7,True,0.5464562099787493,RandomForest,RandomForest,True,0.7
2,81,100,654,0.274509804,37.17647059,7,False,True,0.9491725264477652,True,0.8,True,0.6537875769583208,RandomForest,RandomForest,True,0.8
17,14,0,103,0.666666667,50.0,1,False,False,0.0636699141476458,False,0.1,False,0.17983067562132274,RandomForest,RandomForest,False,0.1
25,44,45,311,0.216666667,19.33333333,6,False,True,0.5696406800580064,False,0.5,False,0.4446531023541214,RandomForest,RandomForest,False,0.5
184,66,346,375,0.19157088100000005,11.72413793,5,False,False,0.4465088406300311,True,0.6,False,0.34337143370304696,RandomForest,RandomForest,True,0.6
10,92,39,710,0.148484848,19.64705882,5,True,True,0.9657602714073812,True,0.7,True,0.5461844297027802,RandomForest,RandomForest,True,0.7
2,13,6,45,0.625,10.25,2,False,False,0.0710547650460172,False,0.0,False,0.012707475118241723,RandomForest,RandomForest,False,0.0
15,23,5,148,0.523809524,19.71428571,3,False,False,0.0999435352364491,False,0.1,False,0.2405940495053384,RandomForest,RandomForest,False,0.1
8,84,103,1034,0.26984127,52.05263158,1,False,True,0.9469632248631245,True,0.8,True,0.9219775722023428,RandomForest,RandomForest,True,0.8
1,2,0,5,1.0,4.0,0,False,False,0.041010309428512436,False,0.0,False,0.018380339336251474,RandomForest,RandomForest,False,0.0
10,23,0,197,0.35,22.875,6,False,False,0.13395957305978845,False,0.4,False,0.14716049524433414,RandomForest,RandomForest,False,0.4
7,34,75,286,0.208333333,17.4,5,False,False,0.17143782981945674,False,0.0,False,0.13592863950499354,RandomForest,RandomForest,False,0.0
8,22,15,163,0.305555556,25.83333333,4,False,False,0.4485340978510198,False,0.3,False,0.4005966776765463,RandomForest,RandomForest,False,0.3
3,18,4,111,0.75,26.25,2,False,False,0.0827352560766167,False,0.0,False,0.048948218321016916,RandomForest,RandomForest,False,0.0
16,7,21,7,1.0,0.0,1,True,False,0.04599026633732944,False,0.1,False,0.04380958725878933,RandomForest,RandomForest,False,0.1
2,8,1,48,0.5,23.0,1,False,False,0.06093945034111359,False,0.0,False,0.014310549523355337,RandomForest,RandomForest,False,0.0
1,0,0,48,0.0,0.0,0,False,False,0.047448594231364466,False,0.1,False,0.06749237929710432,RandomForest,RandomForest,False,0.1
7,43,222,309,0.375,11.16666667,8,False,False,0.2750888382649719,False,0.0,False,0.09220142424333558,RandomForest,RandomForest,False,0.0
1,4,1,14,0.666666667,3.333333333,1,False,False,0.04925284091851296,False,0.1,False,0.09319907820861376,RandomForest,RandomForest,False,0.1
3,7,0,161,0.75,38.5,1,False,False,0.05603906842510761,False,0.0,False,0.07842196302529165,RandomForest,RandomForest,False,0.0
1,7,0,40,1.0,37.0,0,False,False,0.04933611761655934,False,0.0,False,0.035199103632390684,RandomForest,RandomForest,False,0.0
8,10,0,125,0.5,29.5,2,False,False,0.06794579985062857,False,0.2,False,0.13987061563723532,RandomForest,RandomForest,False,0.2
7,49,7,488,0.25,33.21428571,12,True,True,0.5576652811659925,True,0.8,True,0.5586943681967055,RandomForest,RandomForest,True,0.8
3,18,0,204,0.666666667,65.66666667,2,False,False,0.08478355192954845,False,0.1,False,0.2537400381577685,RandomForest,RandomForest,False,0.1
15,7,4,22,0.5,4.25,1,False,False,0.051380194033786936,False,0.0,False,0.027049969029066364,RandomForest,RandomForest,False,0.0
9,24,8,143,0.428571429,16.25,4,False,False,0.11371583389230992,False,0.1,False,0.33554346431540605,RandomForest,RandomForest,False,0.1
4,19,10,159,0.27777777800000003,16.0,3,False,False,0.43393017637136,False,0.3,False,0.4007907260995052,RandomForest,RandomForest,False,0.3
4,9,3,27,0.5555555560000001,8.0,3,False,False,0.0663235780904243,False,0.0,False,0.04203334315983896,RandomForest,RandomForest,False,0.0
13,80,59,678,0.477272727,28.95454545,8,False,True,0.9465592896628442,True,1.0,True,0.6785696977160288,RandomForest,RandomForest,True,1.0
8,38,45,202,0.28571428600000004,17.0,6,False,False,0.18834870782145152,False,0.4,False,0.4053106964571146,RandomForest,RandomForest,False,0.4
4,13,0,87,0.75,20.5,1,False,False,0.06609037263476515,False,0.0,False,0.08286241047245417,RandomForest,RandomForest,False,0.0
2,42,0,234,0.444444444,18.16666667,4,False,False,0.18482949138210225,False,0.4,False,0.2073983956894757,RandomForest,RandomForest,False,0.4
2,7,4,39,0.7,6.2,1,False,False,0.05415055886760562,False,0.0,False,0.02629392477481233,RandomForest,RandomForest,False,0.0
10,52,60,213,0.27777777800000003,16.66666667,4,False,True,0.5622084255443542,True,0.8,True,0.7000036105457687,RandomForest,RandomForest,True,0.8
31,5,10,5,0.533333333,0.0,1,False,False,0.04205103090247681,False,0.0,False,0.013433346781033707,RandomForest,RandomForest,False,0.0
23,69,81,517,0.183333333,25.57894737,6,False,True,0.8609267743470962,True,0.6,True,0.6139475359696379,RandomForest,RandomForest,True,0.6
1,15,6,49,1.0,11.0,1,False,False,0.06822114994876363,False,0.0,False,0.025171445194337682,RandomForest,RandomForest,False,0.0
1,3,0,6,1.0,5.0,0,False,False,0.04248671059820395,False,0.0,False,0.03921542044831853,RandomForest,RandomForest,False,0.0
17,48,41,384,0.261904762,25.92857143,26,True,True,0.9579099859696864,True,0.8,True,0.6613749338047152,RandomForest,RandomForest,True,0.8
2,4,1,20,0.75,9.0,3,False,False,0.05522211222014484,False,0.1,False,0.1032076726426854,RandomForest,RandomForest,False,0.1
2,13,1,76,0.5,18.66666667,4,False,False,0.08438399257124596,False,0.0,False,0.14384340123704425,RandomForest,RandomForest,False,0.0
9,39,1,260,0.28571428600000004,35.57142857,1,True,False,0.4988358186686363,False,0.3,False,0.3801658072334732,RandomForest,RandomForest,False,0.3
12,26,9,106,0.428571429,13.0,3,False,False,0.11009864893235308,False,0.2,False,0.25206247822436456,RandomForest,RandomForest,False,0.2
1,1,0,2,1.0,0.0,1,False,False,0.04231657380938849,False,0.0,False,0.02047089422360356,RandomForest,RandomForest,False,0.0
9,33,0,205,0.4166666670000001,32.33333333,1,False,False,0.13136109991879644,False,0.0,False,0.2999850321274604,RandomForest,RandomForest,False,0.0
17,15,13,97,0.22077922100000005,7.272727272999999,1,False,False,0.07235961257138772,False,0.4,False,0.3333023073200043,RandomForest,RandomForest,False,0.4
3,13,1,48,0.75,23.0,5,False,False,0.08377202239075325,False,0.2,False,0.19621378667147532,RandomForest,RandomForest,False,0.2
45,68,244,397,0.211180124,15.375,6,True,True,0.5190882249356835,True,0.6,False,0.3654071813363116,RandomForest,RandomForest,True,0.6
13,59,248,290,0.173333333,10.36,6,False,False,0.3057616263410821,False,0.4,False,0.3532108021648151,RandomForest,RandomForest,False,0.4
5,12,3,40,0.666666667,12.33333333,1,False,False,0.0661713152633674,False,0.0,False,0.2535501951154737,RandomForest,RandomForest,False,0.0
5,57,34,566,0.303571429,60.88888889,2,True,False,0.3951659142682173,True,0.8,True,0.6549242715404162,RandomForest,RandomForest,True,0.8
4,6,0,30,0.666666667,8.666666667000001,2,False,False,0.05839864536733755,False,0.0,False,0.21230517728527007,RandomForest,RandomForest,False,0.0
31,210,844,2937,0.127314815,58.40816327,13,True,True,0.9985429865916586,True,1.0,True,0.7999772656440407,RandomForest,RandomForest,True,1.0
8,21,15,83,0.4166666670000001,12.83333333,3,True,False,0.10574477316691068,False,0.2,False,0.34616161194749384,RandomForest,RandomForest,False,0.2
11,28,0,122,0.28571428600000004,16.14285714,1,False,False,0.12275995553001758,False,0.0,False,0.0954575667207027,RandomForest,RandomForest,False,0.0
4,9,3,27,0.5555555560000001,8.0,3,False,False,0.07219304889729435,False,0.0,False,0.043685506204253016,RandomForest,RandomForest,False,0.0
2,1,0,2064,0.0,2052.0,0,False,True,0.6666666663987878,False,0.1,False,0.2664040517313994,RandomForest,RandomForest,False,0.1
5,22,6,185,0.625,21.125,4,True,False,0.10570272400453756,True,0.6,False,0.3614085236874139,RandomForest,RandomForest,True,0.6
6,34,39,195,0.3,16.18181818,5,True,False,0.16196371993583608,False,0.4,False,0.2738129102151602,RandomForest,RandomForest,False,0.4
6,26,22,95,0.40625,10.75,2,False,False,0.1123783968899571,False,0.4,False,0.3796275129387423,RandomForest,RandomForest,False,0.4
8,34,26,341,0.3125,26.91666667,1,False,False,0.4794355555727932,False,0.3,False,0.40136846975574175,RandomForest,RandomForest,False,0.3
5,16,0,86,0.642857143,11.0,1,False,False,0.0729478108412936,False,0.2,False,0.2041605250798764,RandomForest,RandomForest,False,0.2
3,15,1,58,0.666666667,28.0,1,False,False,0.08285520998327821,False,0.0,False,0.026323915477950856,RandomForest,RandomForest,False,0.0
26,1,0,1,1.0,0.0,1,False,False,0.02840271588531712,False,0.0,False,0.045164957220695814,RandomForest,RandomForest,False,0.0
30,96,87,905,0.192307692,63.5,10,True,True,0.6397586663077587,False,0.5,True,0.7600903369409593,RandomForest,RandomForest,False,0.5
14,47,124,575,0.325396825,26.04761905,10,False,False,0.4441554370063941,True,0.6,True,0.5151690662221843,Voting,Voting,False,0.4441554370063941
6,12,2,48,0.466666667,8.2,1,False,False,0.07333051672578746,False,0.1,False,0.26076459824118314,RandomForest,RandomForest,False,0.1
8,37,60,331,0.4166666670000001,24.07692308,4,False,False,0.15824821167778316,False,0.4,False,0.35785954337060544,RandomForest,RandomForest,False,0.4
5,25,15,94,0.833333333,14.66666667,3,False,False,0.0910376383324642,False,0.0,False,0.12945233292319358,RandomForest,RandomForest,False,0.0
4,0,0,0,0.0,0.0,0,False,False,0.06948559925863466,False,0.0,False,0.002017168207290562,RandomForest,RandomForest,False,0.0
4,34,11,236,0.666666667,37.83333333,6,True,False,0.4935988100951886,False,0.3,False,0.3769387023113357,RandomForest,RandomForest,False,0.3
6,17,6,94,0.6,17.4,3,False,False,0.08960767272149987,False,0.1,False,0.16224426508674158,RandomForest,RandomForest,False,0.1
14,85,180,741,0.326086957,29.54166667,7,True,True,0.6036570600211618,False,0.5,False,0.4777142018059066,Voting,Voting,True,0.6036570600211618
12,38,3,182,0.833333333,59.33333333,12,False,True,0.5834144611155888,True,0.8,False,0.4582710457825726,AdaBoost,AdaBoost,False,0.4582710457825726
21,94,461,559,0.153846154,13.07692308,7,False,True,0.6145791727560971,False,0.3,False,0.3933341656841545,RandomForest,RandomForest,False,0.3
4,20,0,162,0.75,38.75,1,False,False,0.0935556492980999,False,0.0,False,0.1081065392736766,RandomForest,RandomForest,False,0.0
7,42,148,263,0.3875,11.6,6,False,False,0.1768342418572293,False,0.0,False,0.03611888428939398,RandomForest,RandomForest,False,0.0
1,2,0,4,1.0,3.0,0,False,False,0.03474279049432858,False,0.0,False,0.03963754053900316,RandomForest,RandomForest,False,0.0
63,15,14,103,0.5555555560000001,10.22222222,1,False,False,0.3823704885944575,False,0.1,False,0.1760742495267821,RandomForest,RandomForest,False,0.1
6,29,0,212,0.3,19.7,5,False,False,0.15252810849765785,False,0.1,False,0.11452189488143193,RandomForest,RandomForest,False,0.1
0,2,0,16,1.0,3.0,0,True,False,0.03490414989557933,False,0.3,False,0.2221746019887779,RandomForest,RandomForest,False,0.3
12,71,163,783,0.25170068,33.95454545,22,True,True,0.9683944098428332,True,0.6,False,0.472079267578816,RandomForest,RandomForest,True,0.6
8,21,0,104,0.333333333,16.0,4,False,False,0.4531718223576665,False,0.5,False,0.2583367447268099,RandomForest,RandomForest,False,0.5
2,20,21,129,0.4,11.4,1,False,False,0.09615959890066128,False,0.2,False,0.2962806995315057,RandomForest,RandomForest,False,0.2
18,12,10,62,0.533333333,11.4,5,False,False,0.4151065231122373,False,0.3,False,0.12306144257746113,RandomForest,RandomForest,False,0.3
2,4,1,20,0.75,9.0,3,False,False,0.05618664756443459,False,0.0,False,0.09010510120710212,RandomForest,RandomForest,False,0.0
4,18,0,126,0.476190476,16.42857143,5,False,False,0.11003835396895012,False,0.1,False,0.3140226309927653,RandomForest,RandomForest,False,0.1
8,34,1,346,1.0,172.0,1,False,True,0.5938576827548236,True,0.8,True,0.5393494374659146,RandomForest,RandomForest,True,0.8
69,3,3,3,1.0,0.0,1,False,False,0.020963454518386587,False,0.0,False,0.0779117074745256,RandomForest,RandomForest,False,0.0
1,12,15,74,0.5,11.33333333,3,False,False,0.08380440181864318,False,0.1,False,0.2410885944693976,RandomForest,RandomForest,False,0.1
29,119,277,900,0.207885305,27.83870968,16,True,True,0.9861467574266488,True,0.9,True,0.7895702715330292,RandomForest,RandomForest,True,0.9
13,103,176,1046,0.175,41.875,6,True,True,0.9676384216996476,True,0.9,True,0.7505284764978508,RandomForest,RandomForest,True,0.9
15,130,434,1220,0.328125,35.12121212,26,False,True,0.9948000160949566,True,0.6,True,0.6501074044564069,RandomForest,RandomForest,True,0.6
4,15,4,90,0.533333333,16.4,1,False,False,0.0811579484149656,False,0.0,False,0.13791404014871111,RandomForest,RandomForest,False,0.0
11,28,3,111,0.833333333,35.66666667,7,False,False,0.13273908856907968,False,0.2,False,0.12924414196430786,RandomForest,RandomForest,False,0.2
2,15,1,73,0.75,35.5,6,False,False,0.10767263056359523,False,0.2,False,0.1214203728933079,RandomForest,RandomForest,False,0.2
1,3,0,7,1.0,6.0,0,False,False,0.03682751307422031,False,0.0,False,0.037393838978469485,RandomForest,RandomForest,False,0.0
