rfc,moa,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
6,0,False,False,0.1634211524360091,False,0.0,False,0.061038231135703974,Voting
17,0,False,False,0.2108462014319928,False,0.0,False,0.06608189008936041,Voting
2,1,False,False,0.16789899682814158,False,0.0,False,0.05113656243285041,Voting
6,0,False,False,0.1634211524360091,False,0.0,False,0.061038231135703974,Voting
25,0,False,False,0.1742507086038307,False,0.12595238095238095,False,0.4875626433235097,Voting
116,0,False,False,0.3072388571525108,False,0.0,False,0.05343213990582151,Voting
4,0,False,False,0.4663074355888927,True,0.8929466848753941,True,0.5124367856535383,Voting
4,2,False,False,0.1831473058779096,False,0.0,False,0.07882099067889889,Voting
22,0,False,False,0.17226308193815407,False,0.4138095238095237,False,0.07850618591656815,Voting
27,1,False,False,0.18197739087987427,False,0.0,False,0.08194403647772111,Voting
20,1,False,False,0.17728155863461195,False,0.0,False,0.10674913915370096,Voting
156,5,False,True,0.5502608957256977,False,0.2,False,0.21392015442861248,Voting
57,1,False,False,0.20904914946799305,False,0.0,False,0.08157677557108381,Voting
163,5,False,True,0.5583291956441809,False,0.1,False,0.06778768504327598,Voting
73,0,False,False,0.2220084164438462,False,0.175,False,0.06530686929646784,Voting
43,0,False,False,0.18839186840070732,True,0.7,False,0.4769196815971049,Voting
13,0,False,False,0.16692032684616676,False,0.0,False,0.06819399067861863,Voting
63,1,False,True,0.5493666302740331,True,0.6,False,0.26230940925200835,AdaBoost
105,3,False,True,0.6814121652761971,True,0.7633333333333333,True,0.9232512304614664,Voting
54,0,False,False,0.1990642828031312,True,0.6730952380952381,False,0.0005397026493871551,Voting
60,1,False,False,0.21246488673609415,False,0.0,False,0.24853422923949786,Voting
56,2,False,False,0.22371691951110315,False,0.0,False,0.054455038134585416,Voting
47,1,False,False,0.19867488320000715,False,0.0,False,0.06422224074181941,Voting
67,0,False,False,0.2140576102701601,False,0.0,False,0.03493173630376823,Voting
55,1,False,False,0.20685306976326612,False,0.0,False,0.05850046085534327,Voting
5,1,False,False,0.1691837772591656,False,0.0,False,0.0756784133840853,Voting
35,0,False,False,0.18162751738279007,False,0.0,False,0.008616704472811043,Voting
4,2,False,False,0.1651141247510383,False,0.08937500000000001,False,0.11496787575069065,Voting
41,0,False,False,0.20082603080915865,False,0.0,False,0.05661846914650597,Voting
7,0,False,False,0.16520189665619114,False,0.29392857142857143,False,0.0369220687405628,Voting
10,0,False,False,0.16766940659042018,False,0.0,False,0.11467327608547075,Voting
3,1,False,False,0.15878347802336112,False,0.0,False,0.10118104191824816,Voting
24,1,False,False,0.17721388468018628,False,0.0,False,0.1080886332371354,Voting
35,0,False,False,0.19334779107314054,False,0.4666666666666666,False,0.0948111344614561,Voting
2,0,False,False,0.1614064479986576,False,0.0,False,0.006290020339882015,Voting
31,1,False,False,0.18484059753059548,False,0.0,False,0.09904399040098576,Voting
10,0,False,False,0.16766940659042018,False,0.0,False,0.11467327608547075,Voting
99,3,False,True,0.6796387989383202,True,0.6047619047619047,True,0.7836040106994074,Voting
43,1,False,False,0.1996058166604661,False,0.0,False,0.09228193802907904,Voting
37,0,False,False,0.19578344825701316,False,0.4928571428571429,False,0.05654786046850814,Voting
72,1,False,False,0.4674405916388444,False,0.3,False,0.4989048599459081,Voting
20,0,False,False,0.17687051986991262,False,0.0,False,0.07555533597934,Voting
52,1,False,False,0.21214514975367565,False,0.0,False,0.09428556209684856,Voting
67,1,False,False,0.458418853489264,True,0.6183333333333333,False,0.4978838811677973,Voting
22,0,False,False,0.17888473969318208,False,0.39,False,0.04054845614529011,Voting
4,0,False,False,0.4636423380389554,True,0.9059915519407951,True,0.5114132580805202,Voting
8,3,False,False,0.18663236331870026,False,0.0,False,0.14157776900920585,Voting
3,0,False,False,0.16213303449312524,False,0.0,False,0.012965155058330395,Voting
55,0,False,True,0.5120288198931844,True,0.9466047024870556,True,0.5147138088009331,Voting
2,0,False,False,0.1614064479986576,False,0.0,False,0.006290020339882015,Voting
44,1,False,False,0.2009350684200213,False,0.0,False,0.09228193802907904,Voting
22,0,False,False,0.17888473969318208,False,0.39,False,0.04054845614529011,Voting
3,0,False,False,0.16213303449312524,False,0.0,False,0.012965155058330395,Voting
82,0,False,False,0.2681371227868861,False,0.0,False,0.08694044762930954,Voting
16,1,False,False,0.1693869112392893,False,0.0,False,0.10462848135595247,Voting
13,0,False,False,0.21789362305366056,False,0.3110714285714286,False,0.04026970694007765,Voting
5,0,False,False,0.16363532237712156,False,0.0,False,0.4836382083934773,Voting
16,0,False,False,0.1730139830335641,False,0.0,False,0.03006177975232332,Voting
2,0,False,False,0.1614064479986576,False,0.0,False,0.006290020339882015,Voting
181,4,False,True,0.5858626875397664,False,0.0,False,0.08878365545829918,Voting
38,0,False,False,0.19702258200255765,False,0.1,False,0.05654786046850814,Voting
37,0,False,False,0.19578344825701316,False,0.4928571428571429,False,0.05654786046850814,Voting
8,0,False,False,0.1660088692861056,False,0.0,False,0.0377430597223684,Voting
120,0,False,False,0.3701749672268443,False,0.0,False,0.13009298989623366,Voting
4,0,False,False,0.4636423380389554,True,0.9059915519407951,True,0.5114132580805202,Voting
56,0,False,True,0.5552105289319785,True,1.0,True,0.9988646820636384,Voting
33,0,False,False,0.2743019305994943,False,0.0,False,0.12454688137625244,Voting
57,10,False,False,0.449899613367584,False,0.0,False,0.12393533818255024,Voting
107,4,False,True,0.7500606284789114,True,1.0,True,0.6381806934410436,Voting
48,0,False,False,0.2102150747516007,False,0.09333333333333334,True,0.5004042820921896,Voting
72,6,False,False,0.4360596836591862,False,0.0,False,0.11184654400378988,Voting
1,0,False,False,0.1606964883459635,False,0.0,False,0.0029286328397120512,Voting
443,8,False,True,0.6622406547279799,False,0.5,False,0.3790918412272861,Voting
20,0,False,False,0.17687051986991262,False,0.0,False,0.07555533597934,Voting
6,0,False,False,0.18822018377266128,False,0.0,False,0.484321859348464,Voting
17,0,False,False,0.17395644247335226,False,0.0,False,0.4894660942778349,Voting
48,0,False,False,0.2102150747516007,False,0.09333333333333334,True,0.5004042820921896,Voting
2,0,False,False,0.1651193681023804,False,0.0,False,0.012305591776616895,Voting
39,0,False,False,0.1978940653832312,False,0.0,False,0.023882790060876253,Voting
94,0,False,False,0.2822458648327844,False,0.0,False,0.11883419392131588,Voting
8,0,False,False,0.24334507564759275,False,0.0,False,0.4885390149283712,Voting
16,0,False,False,0.17553067290694824,False,0.0,False,0.040145036064434085,Voting
17,2,False,False,0.18284273685175226,False,0.0,False,0.09176689069612208,Voting
26,0,False,False,0.2678004048696884,False,0.0,False,0.023642257451889668,Voting
29,0,False,False,0.18738379877599368,False,0.07373737373737374,False,0.4916787126239233,Voting
31,0,False,False,0.18938856840826146,False,0.0,False,0.024231119811952816,Voting
156,4,False,True,0.5296161971444443,False,0.1,False,0.06890823497859158,Voting
47,0,False,False,0.4571984196603867,True,0.5000000000000001,False,0.03727904299852276,Voting
46,0,False,False,0.20599031255389544,False,0.2,False,0.0941828022262481,Voting
5,0,False,False,0.16713535046995476,False,0.0,False,0.4855052900233207,Voting
70,11,False,False,0.479660381320818,False,0.0,False,0.18050941116806493,Voting
38,0,False,False,0.19678789038113015,False,0.4633333333333334,False,0.02379215088649762,Voting
43,1,False,False,0.201057016409164,False,0.0,False,0.09238268830311423,Voting
2,0,False,False,0.1651193681023804,False,0.0,False,0.012305591776616895,Voting
6,1,False,False,0.16659726508853234,False,0.01333333333333333,False,0.1671016636243034,Voting
4,0,False,False,0.4692954344191007,True,0.9156515835856316,True,0.5122648634046881,Voting
70,1,False,True,0.5711296627420835,True,1.0,True,0.6924673133561595,Voting
13,0,False,False,0.2207078083793812,False,0.0,False,0.4886642725509802,Voting
2,0,False,False,0.1651193681023804,False,0.0,False,0.012305591776616895,Voting
111,1,False,False,0.32133973325754617,False,0.0,False,0.06856195109204022,Voting
1,0,False,False,0.16447452427278605,False,0.0,False,0.007882951876442876,Voting
73,5,False,False,0.3914144874558119,False,0.0,False,0.10119729156084596,Voting
3,0,False,False,0.16577787115138787,False,0.0,False,0.013148339330483393,Voting
24,2,False,False,0.18899610701927289,False,0.0,False,0.06758099170215938,Voting
10,0,False,False,0.17075981906030546,False,0.0,False,0.021395619821632683,Voting
24,0,False,True,0.5159161646594281,True,0.5833333333333333,False,0.4752152144926749,AdaBoost
4,0,False,False,0.4692954344191007,True,0.9156515835856316,True,0.5122648634046881,Voting
1,0,False,False,0.16447452427278605,False,0.0,False,0.007882951876442876,Voting
6,0,False,False,0.19164361176301947,False,0.11745915032679735,False,0.4841460731811829,Voting
25,1,False,False,0.1821396726522692,False,0.0,False,0.09585021989972156,Voting
2,0,False,False,0.1651193681023804,False,0.0,False,0.012305591776616895,Voting
4,0,False,False,0.4692954344191007,True,0.9156515835856316,True,0.5122648634046881,Voting
9,0,False,False,0.17000897078130994,False,0.0,False,0.021157934815681147,Voting
21,0,False,False,0.17984703512469713,False,0.0,False,0.09935477102365216,Voting
1,0,False,False,0.16447452427278605,False,0.0,False,0.007882951876442876,Voting
36,8,False,False,0.4528079414977284,False,0.0,False,0.2111081043721026,Voting
23,1,False,False,0.18028823811469485,False,0.0,False,0.1303968510420619,Voting
4,0,False,False,0.4692954344191007,True,0.9156515835856316,True,0.5122648634046881,Voting
24,0,False,True,0.5159161646594281,True,0.5833333333333333,False,0.4752152144926749,AdaBoost
26,1,False,False,0.18308405002876305,False,0.0,False,0.0966955163694851,Voting
2,0,False,False,0.1651193681023804,False,0.0,False,0.012305591776616895,Voting
41,3,False,False,0.22904182013174734,False,0.0,False,0.03190785611987092,Voting
15,0,False,False,0.1747042659369172,False,0.0,False,0.4921831939140999,Voting
76,4,False,False,0.3332933804717956,False,0.0,False,0.2691718050462214,Voting
47,1,False,False,0.2058275863099374,False,0.0,False,0.09130953279423602,Voting
38,1,False,False,0.19539002545373133,False,0.0,False,0.09217023585212156,Voting
4,0,False,False,0.4512259804288493,True,0.9225745030446908,True,0.5129013564297074,Voting
26,0,False,False,0.16176966779347474,False,0.0,False,0.4903176446426068,Voting
17,0,False,False,0.1548753020539728,False,0.0,False,0.4877461449841785,Voting
9,0,False,False,0.1495848245096124,False,0.17373015873015876,False,0.06623854196854942,Voting
39,3,False,False,0.22715827234255898,False,0.0,False,0.09038084131174623,Voting
187,1,False,True,0.561189336493258,False,0.0,False,0.018063334716801285,Voting
73,4,False,False,0.35466411308887463,False,0.0,False,0.0980371238584156,Voting
10,4,False,False,0.2679801659404973,False,0.0,False,0.08222138647998259,Voting
4,0,False,False,0.4512259804288493,True,0.9225745030446908,True,0.5129013564297074,Voting
1,0,False,False,0.145132165390621,False,0.0,False,0.024972966317295744,Voting
44,0,False,False,0.17853860068674787,False,0.19047619047619047,False,0.1463597576078618,Voting
540,12,False,True,0.6645193511259738,False,0.5,False,0.1744525983764514,Voting
28,1,False,False,0.16810653419276592,False,0.0,False,0.13224080436407185,Voting
5,0,False,False,0.14724940742109446,False,0.0,False,0.4847499621969517,Voting
69,2,False,False,0.483364873161541,False,0.34444444444444444,False,0.3495501157282204,Voting
14,0,False,False,0.15279699579501635,False,0.0,False,0.03796374919652679,Voting
41,9,False,True,0.5037770337702452,False,0.1,False,0.19362393979733286,Voting
12,0,False,False,0.18851094368995933,False,0.0,False,0.03760733348351627,Voting
42,10,False,True,0.5081044677097847,False,0.0,False,0.11821113692612716,Voting
47,1,False,False,0.1866389512144967,False,0.0,False,0.12506459507744108,Voting
10,1,False,False,0.15474423098319318,False,0.0,False,0.1740736107518291,Voting
10,0,False,False,0.1502016338092905,False,0.0,False,0.4885612845395793,Voting
4,0,False,False,0.4512259804288493,True,0.9225745030446908,True,0.5129013564297074,Voting
12,0,False,False,0.18851094368995933,False,0.0,False,0.03760733348351627,Voting
30,4,False,False,0.2831314898210089,False,0.0,False,0.07911535337008986,Voting
12,0,False,False,0.18851094368995933,False,0.0,False,0.03760733348351627,Voting
53,13,False,True,0.5271310803975382,False,0.0,False,0.1750672924776028,Voting
38,4,False,False,0.2924059725399989,False,0.0,False,0.07309049564794932,Voting
72,9,False,True,0.5287175214155376,False,0.1,False,0.13891865770357195,Voting
25,2,False,False,0.1802989387535697,False,0.0,False,0.1250460968101267,Voting
65,4,False,False,0.3373496194322065,False,0.1,False,0.12291459822221225,Voting
10,0,False,False,0.1502016338092905,False,0.0,False,0.4885612845395793,Voting
9,0,False,False,0.1495848245096124,False,0.17373015873015876,False,0.06623854196854942,Voting
26,1,False,False,0.1664232156528444,False,0.0,False,0.176637077387384,Voting
87,0,False,False,0.2401594333942736,False,0.0,False,0.07520272154531657,Voting
1,0,False,False,0.145132165390621,False,0.0,False,0.024972966317295744,Voting
21,0,False,False,0.1911516452683256,False,0.16350732600732598,False,0.05669527005549582,Voting
4,0,False,False,0.4512259804288493,True,0.9225745030446908,True,0.5129013564297074,Voting
30,3,False,False,0.21752364274854027,False,0.0,False,0.09870639609542152,Voting
4,0,False,False,0.4512259804288493,True,0.9225745030446908,True,0.5129013564297074,Voting
29,0,False,False,0.1642853158053682,False,0.0,False,0.183015704384512,Voting
23,0,False,False,0.1593626492520649,False,0.0,False,0.05669527005549582,Voting
51,0,False,False,0.1862162709752397,True,0.7,True,0.5032299526966139,Voting
39,0,False,False,0.17346836956713027,False,0.2791666666666667,True,0.5024488779869833,Voting
17,0,False,False,0.1548753020539728,False,0.0,False,0.4877461449841785,Voting
13,0,False,False,0.19974819685210304,False,0.15818181818181815,False,0.03796374919652679,Voting
34,2,False,False,0.1884310251869329,False,0.0,False,0.11674549902548595,Voting
29,0,False,False,0.1642853158053682,False,0.0,False,0.183015704384512,Voting
7,0,False,False,0.14839047572822844,False,0.0,False,0.08383616207806034,Voting
180,1,False,True,0.5439711666246382,False,0.0,False,0.04188941037048473,Voting
2,0,False,False,0.15602385084075046,False,0.0,False,0.07056932057208283,Voting
33,0,False,False,0.18585882716206634,True,0.6219191919191918,False,0.1531996247120005,Voting
13,4,False,False,0.2052310916116952,False,0.0,False,0.20161566694036928,Voting
21,0,False,False,0.24699399612636705,False,0.0,False,0.10655285151122637,Voting
64,0,False,False,0.22732778314422664,False,0.0,True,0.5017692393291779,Voting
4,0,True,False,0.4538771822604633,True,0.8891375105468488,True,0.5105524923832904,Voting
21,0,False,False,0.24699399612636705,False,0.0,False,0.10655285151122637,Voting
64,0,False,False,0.22732778314422664,False,0.0,True,0.5017692393291779,Voting
66,3,False,False,0.24236217727680506,False,0.1,False,0.02276778644989417,Voting
56,1,False,False,0.2088757925339008,False,0.0,False,0.10062322342867826,Voting
19,0,False,False,0.28203987265028996,True,0.5238095238095237,False,0.2273791724853727,Voting
85,1,False,False,0.25751234415890634,False,0.125,False,0.045230536394289665,Voting
19,0,False,False,0.28203987265028996,True,0.5238095238095237,False,0.2273791724853727,Voting
23,1,False,False,0.1686021009188969,False,0.0,False,0.08170094597275736,Voting
33,1,False,False,0.17935166170082986,False,0.06363636363636363,False,0.1108148762605978,Voting
31,0,False,False,0.3502521360896911,False,0.01,False,0.29226475344712904,Voting
21,0,False,False,0.24699399612636705,False,0.0,False,0.10655285151122637,Voting
12,0,False,False,0.1643437910659435,False,0.02875,False,0.10046860414667694,Voting
57,2,False,False,0.21231375439240696,False,0.0,False,0.11693447762774885,Voting
96,2,False,True,0.6201845046720301,False,0.2866666666666667,True,0.7933551452339073,RandomForest
72,4,False,False,0.29026127219959136,False,0.0,False,0.1910663900961201,Voting
6,0,False,False,0.15919245747497732,False,0.13239010989010988,False,0.4857232887960811,Voting
115,4,True,True,0.7380537422845693,True,1.0,True,0.8877827259299461,Voting
6,0,False,False,0.15919245747497732,False,0.13239010989010988,False,0.4857232887960811,Voting
40,1,False,False,0.18761532196127728,False,0.0,False,0.0771579670103595,Voting
6,0,False,False,0.15919245747497732,False,0.13239010989010988,False,0.4857232887960811,Voting
67,1,False,False,0.2256000956825576,True,0.55,False,0.2146034412826897,Voting
20,0,False,False,0.3052516738103582,False,0.2469047619047619,False,0.4923325511180122,Voting
20,0,False,False,0.3052516738103582,False,0.2469047619047619,False,0.4923325511180122,Voting
4,1,False,False,0.4479930311347999,False,0.3607005265904667,False,0.34887314961708626,Voting
13,0,False,False,0.2128663259255041,False,0.0,False,0.4913406798038032,Voting
57,0,False,False,0.4946509675053521,True,0.9067307692307692,True,0.5136153827573539,Voting
60,0,False,True,0.5546013594653624,True,1.0,True,0.8391474874609516,Voting
50,0,False,False,0.4293118604043456,True,0.9,True,0.7992851554975091,Voting
6,0,False,False,0.15919245747497732,False,0.13239010989010988,False,0.4857232887960811,Voting
29,2,False,False,0.17610475781777055,False,0.0,False,0.1335077921262568,Voting
14,0,False,False,0.16616332172181034,False,0.0,False,0.4913299364461344,Voting
2,0,False,False,0.15602385084075046,False,0.0,False,0.07056932057208283,Voting
87,1,False,False,0.2614708018747417,False,0.125,False,0.04645905256869187,Voting
6,0,False,False,0.15919245747497732,False,0.13239010989010988,False,0.4857232887960811,Voting
20,0,False,False,0.3052516738103582,False,0.2469047619047619,False,0.4923325511180122,Voting
29,1,False,False,0.17490295222098992,False,0.0,False,0.11229537660436564,Voting
25,0,False,False,0.17704517333452727,False,0.29660173160173164,False,0.4871880387752063,Voting
47,3,False,False,0.21141832687656506,False,0.0,False,0.08758709570649434,Voting
11,1,False,False,0.15736804175902575,False,0.0,False,0.16574031486027924,Voting
17,0,False,False,0.24305994655688384,False,0.12857142857142856,False,0.08875818828410134,Voting
28,0,False,False,0.3469294312986188,False,0.016666666666666666,True,0.5008657535007318,Voting
15,0,False,False,0.1670918271438766,False,0.05928571428571429,False,0.4996361842478501,Voting
18,0,False,False,0.2815003683119534,False,0.0,False,0.4962925203249746,Voting
52,1,False,False,0.3176881503726509,False,0.0,False,0.08469593678241426,Voting
21,0,False,False,0.28418596993918205,False,0.0,False,0.4854058008263696,Voting
2,0,False,False,0.2681871525880431,False,0.0,False,0.0444981199518664,Voting
85,2,False,True,0.6984716473553809,True,0.9,True,0.9577762209001076,Voting
47,0,False,False,0.476615931689593,False,0.13333333333333333,False,0.31210358763788265,Voting
25,0,False,False,0.28785945020310705,False,0.1859126984126984,False,0.0415445677584658,Voting
5,0,False,False,0.2705534056429257,False,0.0,False,0.485168087753402,Voting
10,0,False,False,0.2746306975930317,False,0.1761111111111111,False,0.4900380922813842,Voting
68,1,False,False,0.3363504933058599,True,0.9166666666666669,True,0.5040710755213891,Voting
30,3,False,False,0.3135862344654548,False,0.0,False,0.10441554241482363,Voting
5,0,False,False,0.2705534056429257,False,0.0,False,0.485168087753402,Voting
11,0,False,False,0.27546614518179896,False,0.0125,False,0.07139162774614713,Voting
12,0,False,False,0.2763082461486488,False,0.0,False,0.4867395004730734,Voting
48,2,False,False,0.3203280892310228,False,0.0,False,0.09166603297246176,Voting
108,10,False,False,0.4973182163836194,False,0.2,False,0.2120665894680244,Voting
75,3,False,False,0.36407760702146347,False,0.0,False,0.07134925925489646,Voting
50,1,False,False,0.31547214381632377,False,0.0,False,0.060203035151431813,Voting
28,3,False,False,0.3116487182555783,False,0.0,False,0.1093656958653631,Voting
55,1,False,False,0.32106128422453245,False,0.0625,False,0.081284279736657,Voting
57,0,False,True,0.6067521269546573,True,0.9409090909090909,True,0.5140717116141953,Voting
279,8,True,True,0.934213958310432,True,0.8,True,0.7236762511157524,Voting
31,0,False,False,0.29356792110235275,False,0.3553571428571429,False,0.4941982275110438,Voting
2,3,False,False,0.2890158281972603,False,0.0,False,0.12116106605218067,Voting
339,12,True,True,0.9491294449582396,True,0.6,True,0.5227151866955929,Voting
24,1,False,False,0.2890823648412641,False,0.0,False,0.06808612448163029,Voting
71,0,False,False,0.33764317697565555,False,0.0,False,0.15323811696335793,Voting
18,0,False,False,0.2815003683119534,False,0.0,False,0.4962925203249746,Voting
9,0,False,False,0.3108389444046779,False,0.0,False,0.07569074526701784,Voting
4,0,False,True,0.5767347121311842,True,0.9210280483341312,True,0.5120877798831966,Voting
32,1,False,False,0.2967204864743875,False,0.0,False,0.06313813607947165,Voting
12,0,False,False,0.2763082461486488,False,0.0,False,0.4867395004730734,Voting
1,0,False,False,0.2674117856570451,False,0.0,False,0.04205879092392178,Voting
25,4,False,False,0.3255115491712599,False,0.0,False,0.1483994954191411,Voting
1,0,False,False,0.2674117856570451,False,0.0,False,0.04205879092392178,Voting
1,0,False,False,0.2674117856570451,False,0.0,False,0.04205879092392178,Voting
4,0,False,True,0.5767347121311842,True,0.9210280483341312,True,0.5120877798831966,Voting
13,0,False,False,0.2771569966636485,False,0.0,False,0.035447502715066734,Voting
37,0,False,False,0.4106248967322898,False,0.2433333333333333,False,0.07694908646492234,Voting
46,3,False,False,0.33006149939369794,False,0.0,False,0.10032690468424107,Voting
2,0,False,False,0.2681871525880431,False,0.0,False,0.0444981199518664,Voting
2,0,False,False,0.2681871525880431,False,0.0,False,0.0444981199518664,Voting
90,1,False,False,0.3646059285698405,False,0.0,False,0.08468486316052183,Voting
23,0,False,False,0.4526761461163528,False,0.39,False,0.4944926633699026,Voting
69,0,False,False,0.33519485966855783,False,0.0,False,0.2465891640364282,Voting
6,0,False,False,0.29516504701541274,False,0.0,False,0.13357137691911822,Voting
77,5,False,False,0.4017160215452751,False,0.0,False,0.05261355463021993,Voting
291,7,False,True,0.9402950506675086,True,1.0,True,0.7988679142077698,Voting
58,1,False,False,0.3244930620077817,False,0.0,False,0.0811670437150185,Voting
20,3,False,False,0.21611755969742774,False,0.0,False,0.06300537715298883,Voting
39,0,False,False,0.21057311438777304,True,0.5608333333333333,False,0.07332947352190179,Voting
84,1,False,True,0.6106100894135018,False,0.0,False,0.055472146364594604,Voting
58,3,False,False,0.2638319234788751,False,0.0,False,0.045968331026315014,Voting
75,3,False,False,0.2948581787136721,False,0.025,False,0.04173554785079772,Voting
228,1,False,True,0.6161729434487309,False,0.0,False,0.029990808262666625,Voting
13,1,False,False,0.1832149597710945,False,0.0,False,0.11974517507059056,Voting
23,0,False,False,0.19379358168917876,False,0.0,False,0.02001344992468052,Voting
244,8,True,True,0.9496997890879628,True,1.0,True,0.9356724140299068,Voting
91,1,False,False,0.29161980793191383,False,0.1,False,0.06853255448309506,Voting
9,0,False,False,0.18188147598675053,False,0.0,False,0.0504716754332696,Voting
21,0,False,False,0.19193225806596492,False,0.06666666666666668,False,0.4872901406471955,Voting
121,5,False,True,0.8231718835702487,True,1.0,True,0.8644827010470272,Voting
34,0,False,False,0.20496669595315825,True,0.6583333333333333,False,0.4720813184968395,Voting
11,0,False,False,0.29453242441361344,False,0.0,False,0.11678698966812905,Voting
37,2,False,False,0.2137311661810465,False,0.0,False,0.11169986342371507,Voting
32,2,False,False,0.2081364600587156,False,0.0,False,0.0973999565939234,Voting
20,0,False,False,0.24657685384003825,False,0.0,False,0.4805532702662606,Voting
12,0,False,False,0.1842118530284167,False,0.0,False,0.4927972370371152,Voting
2,0,False,False,0.17693548951462815,False,0.0,False,0.03204199672277568,Voting
22,0,False,False,0.19285636148403226,False,0.0,False,0.04011980558514623,Voting
35,0,False,False,0.20606128987042294,False,0.0,False,0.1507962521635106,Voting
12,0,False,False,0.1842118530284167,False,0.0,False,0.4927972370371152,Voting
21,0,False,False,0.19193225806596492,False,0.06666666666666668,False,0.4872901406471955,Voting
65,3,False,False,0.2758200548877387,False,0.0,False,0.035525524253641035,Voting
30,3,False,False,0.2259697917184928,False,0.0,False,0.06314801591881447,Voting
19,0,False,False,0.19012351458329693,False,0.31607142857142856,False,0.10918661467334133,Voting
69,4,False,False,0.3250775758934205,False,0.0,False,0.11319151462433115,Voting
14,1,False,False,0.18402277967225164,False,0.0,False,0.12160578826877813,Voting
5,0,False,False,0.17896942653428768,False,0.0909313725490196,False,0.030898303172479005,Voting
17,0,False,False,0.23003429974557396,False,0.0,False,0.4872773728427443,Voting
71,1,False,False,0.253630410889279,True,0.6316666666666666,True,0.8961412919824943,Voting
40,1,False,False,0.20984112177407774,False,0.0625,False,0.11476911018701125,Voting
74,1,False,True,0.5921009539871785,True,0.8583333333333334,True,0.8675823888076901,Voting
128,4,False,True,0.8027456388518132,True,1.0,True,0.7587066187534025,Voting
9,1,False,False,0.18012487402001956,False,0.0,False,0.10279329067967656,Voting
44,1,False,False,0.2146431152274689,False,0.0,False,0.12200196555213988,Voting
10,0,False,False,0.2243111583117332,False,0.0,False,0.4869585368756916,Voting
88,2,False,True,0.629944853769756,True,0.8166666666666667,True,0.8867269640176694,Voting
64,0,False,False,0.2439764837623037,False,0.0,False,0.17114768925230547,Voting
27,1,False,False,0.19577810119261385,False,0.0,False,0.09106064382307992,Voting
14,0,False,False,0.18583376268658355,False,0.2320238095238095,False,0.030935306282730942,Voting
33,0,False,False,0.2038853414461764,False,0.30166666666666664,False,0.4892206457379527,Voting
39,1,False,False,0.2086762269448381,False,0.0625,False,0.11466233416530915,Voting
45,5,False,False,0.3417856472005925,False,0.0,False,0.1033264865166066,Voting
16,1,False,False,0.18568027033830975,False,0.0,False,0.13209606368977306,Voting
86,3,False,False,0.3185236406656449,False,0.1,False,0.2842496659137725,Voting
18,1,False,False,0.1873931624853861,False,0.0,False,0.17666141788150044,Voting
3,0,False,False,0.17759893320558962,False,0.0,False,0.0334924530695085,Voting
17,0,False,False,0.22066896685329626,False,0.20769452769452773,False,0.493719279784428,Voting
5,0,False,False,0.16002646266587064,False,0.20153804528804525,False,0.4932448622661525,Voting
1,0,False,False,0.12802426874544168,False,0.0,False,0.013617405454408777,Voting
78,2,False,False,0.2346769266257757,True,0.8,True,0.8638817997799164,Voting
4,0,False,False,0.4015353864420623,True,0.7932957305464609,True,0.5077068664790085,Voting
57,2,False,False,0.18893178138624211,False,0.0,False,0.16826487534672122,Voting
